-3.3130165878968957e-06;-5.713876671753669e-06;-1.6534286081416506e-05;-1.3409827654790833e-05;-1.3237925633610734e-05;-1.1135463375438776e-05;-8.907132967923196e-06;-1.0059678953944258e-05
-1.4584252833508519e-06;-6.673281092452803e-06;-1.7829344990979762e-05;-1.3202022837065057e-05;-1.3030571128230814e-05;-1.0543264302705805e-05;-7.798146161983435e-06;-9.291848775309446e-06
2.441581467864471e-06;-4.281592762857498e-06;-1.4933582227628063e-05;-9.649757356402502e-06;-8.58922469080197e-06;-6.468118275698917e-06;-3.4473026840666835e-06;-5.5210138185036484e-06
2.5685554831252836e-06;-3.0536169965230726e-06;-1.2458914883107445e-05;-7.873491065516196e-06;-5.903201764864965e-06;-4.4016565128541806e-06;-1.7455724975446281e-06;-4.081938276674603e-06
-1.8660206707115333e-06;-4.7610585111226e-06;-1.2353870031315284e-05;-9.452427969828376e-06;-8.029927750874118e-06;-6.343637816018252e-06;-4.625142030852511e-06;-6.701919511908744e-06
-5.340582649170908e-06;-6.1826325544170045e-06;-1.1598668778608278e-05;-1.0551206955418732e-05;-1.1049749260222373e-05;-8.236355875295133e-06;-7.52759514897731e-06;-9.244743221227114e-06
-3.303362254881005e-06;-4.1733786852064925e-06;-7.532949697928312e-06;-7.89176676763064e-06;-9.76099601620976e-06;-6.022575250781147e-06;-5.853747863901263e-06;-7.612642366792733e-06
1.7799392463859192e-06;-5.605253488424802e-07;-2.720242175445375e-06;-3.923729593075472e-06;-5.098672750912512e-06;-1.6857002609361073e-06;-1.447343273810756e-06;-3.581990967627239e-06
3.825931866650655e-06;3.4506337042446535e-07;-1.953304898768193e-06;-3.671698677367913e-06;-2.9447877840734326e-06;-6.973256741991313e-07;-1.1354738265688039e-07;-2.4370588155590957e-06
1.3224303330850015e-06;-1.8930761511564768e-06;-5.371081906623289e-06;-7.505296423834551e-06;-5.970777252603806e-06;-4.3109423762753535e-06;-3.5821422947055563e-06;-5.6166261006220635e-06
-1.0137079148574564e-06;-2.9328870427358867e-06;-7.753334666780791e-06;-1.0172812681205836e-05;-9.913073811045442e-06;-7.571725174460275e-06;-7.060465633417727e-06;-8.62422296257054e-06
7.252092115004634e-07;3.7180934000481875e-08;-5.560125602490547e-06;-7.827310695611076e-06;-9.46769032129899e-06;-6.006682512323349e-06;-5.788702707596635e-06;-7.165308764562138e-06
3.846510434837535e-06;3.726780938398107e-06;-2.035733271817076e-06;-3.418459494229138e-06;-5.594687812099159e-06;-1.7853512096736947e-06;-1.5377944175696346e-06;-3.069903989842539e-06
2.8796431352028735e-06;3.0498285151527084e-06;-2.7405395303427022e-06;-2.6694188173434e-06;-3.950268361760619e-06;-6.590686793003636e-07;-8.953996107871155e-09;-1.7269140951830363e-06
-2.190406410316307e-06;-1.1497383953375823e-06;-7.26893995370207e-06;-5.923293252185438e-06;-6.587829984185223e-06;-3.763946504547273e-06;-2.7202670986938673e-06;-4.482837815106672e-06
-5.103622410691856e-06;-2.1693625304620363e-06;-8.893877076907336e-06;-7.298972102297757e-06;-8.70767363639578e-06;-5.7866633275888595e-06;-4.741206378793372e-06;-6.601058179027567e-06
-1.769510193103425e-06;3.581273127822864e-06;-3.5842825224725983e-06;-2.867122293066195e-06;-5.3704031924898874e-06;-2.3607053766656935e-06;-1.5959419521991747e-06;-3.782619862883525e-06
3.3742428985597306e-06;1.0488185181539443e-05;3.5305956699066852e-06;3.192011892925344e-06;9.840042360775678e-07;3.3920156447757215e-06;4.1481580555899715e-06;1.6213273028629756e-06
2.2704141020119347e-06;9.553730828631951e-06;3.572713245894623e-06;3.277577302885837e-06;2.947474035295894e-06;4.45483283670104e-06;5.872203052973131e-06;3.398120441095195e-06
-6.37139001134742e-06;-2.9302671338487336e-07;-4.926453097998614e-06;-3.6878297357871787e-06;-2.149929165269061e-06;-7.661888920630247e-07;1.7074266180644344e-06;-2.7888248803003636e-07
-1.502039100056816e-05;-1.014531141413911e-05;-1.3683020234048294e-05;-1.0354432874203919e-05;-8.340869729778216e-06;-6.040893080930622e-06;-2.8726680687942355e-06;-4.355558050238918e-06
-1.6472170539530185e-05;-1.1463674238526008e-05;-1.4479711472198025e-05;-9.928997401610593e-06;-8.497535662924241e-06;-5.2918283275083035e-06;-2.2927380659645736e-06;-3.6177986434888902e-06
-1.2462612238734296e-05;-6.027190035236789e-06;-8.811352706812495e-06;-4.5552427832177035e-06;-3.495110237383105e-06;-4.6060949332119903e-07;1.7486530000512968e-06;3.8209436547349264e-07
-1.0602930206501769e-05;-2.869124574125852e-06;-5.17048040098728e-06;-2.1736694278124666e-06;-8.157853152593836e-07;1.2680471132407247e-06;2.7956193200546266e-06;1.5729761131224925e-06
-1.4155882498242847e-05;-6.55994982080533e-06;-8.036623844613414e-06;-6.181132452474255e-06;-4.5236761903681135e-06;-2.8984144000690643e-06;-1.4463510765247803e-06;-2.318606368921232e-06
-1.8396361193519014e-05;-1.2126725904721185e-05;-1.3093262209162347e-05;-1.1558033016927828e-05;-1.0078648326537473e-05;-7.847787759579425e-06;-5.979586885106931e-06;-6.713303175355795e-06
-1.7734706721874005e-05;-1.2570974360707206e-05;-1.416665756461608e-05;-1.209839163889224e-05;-1.0745408748814607e-05;-7.680878171742033e-06;-5.3500269988668115e-06;-6.427560503863179e-06
-1.3344577605846914e-05;-8.288684976265364e-06;-1.1729753189965443e-05;-8.614687717560372e-06;-6.663773290941433e-06;-3.620961778073362e-06;-1.0530661016796828e-06;-2.627485149928e-06
-1.0830343705100096e-05;-5.729946147811837e-06;-1.1295310517168252e-05;-7.0708167892773795e-06;-4.2030088812452454e-06;-1.9560664786419387e-06;6.616444270277218e-07;-1.0065530384294236e-06
-1.1886947742875459e-05;-7.972621381648668e-06;-1.4689830164266087e-05;-9.782137241827964e-06;-6.845554730728725e-06;-5.136128039335615e-06;-2.561550678541945e-06;-3.866272542337923e-06
-1.2021404282719334e-05;-1.0620673569647527e-05;-1.6936095499461097e-05;-1.2152559251203928e-05;-1.0414783394482194e-05;-8.444540338337822e-06;-6.039668946237807e-06;-7.0623750576160724e-06
-7.681219791377721e-06;-8.749111449152824e-06;-1.3528032706080747e-05;-9.575209461917879e-06;-9.319245372393678e-06;-6.866375510988168e-06;-4.756891038437022e-06;-5.96105802917113e-06
-2.4697941153473796e-06;-4.784153811911396e-06;-7.794650912496565e-06;-4.688289667885767e-06;-4.953619322033097e-06;-2.5024978038190774e-06;-5.787672798587142e-07;-2.0676086218846088e-06
-3.211912784818738e-06;-5.851792986749794e-06;-7.559018341087126e-06;-4.574759158444055e-06;-4.295140192732179e-06;-2.061300378095178e-06;9.683970680761829e-08;-1.081878935954845e-06
-1.0792135361287637e-05;-1.3833680609175824e-05;-1.4929304200427257e-05;-1.1301486775904814e-05;-1.0328070353655691e-05;-7.690610869414097e-06;-4.87531527373829e-06;-5.059858691344915e-06
-1.8365942560389064e-05;-2.188509863798429e-05;-2.297377377428759e-05;-1.864444506760345e-05;-1.7467623281279054e-05;-1.372316775998663e-05;-1.0248081755633805e-05;-9.509752773295606e-06
-1.9639202194800365e-05;-2.2631609596413252e-05;-2.4042669776977788e-05;-1.9656622179975315e-05;-1.848850464272436e-05;-1.392809168106734e-05;-1.0251677006335008e-05;-9.41240127975715e-06
-1.6327154789995025e-05;-1.734030904957416e-05;-1.896260042980557e-05;-1.5175415736110552e-05;-1.3760459307864646e-05;-9.532024157846255e-06;-6.131830665617881e-06;-5.891224118180132e-06
-1.492415671751846e-05;-1.3815108760572213e-05;-1.5066210897628247e-05;-1.2042930855761617e-05;-1.0281250949272784e-05;-7.152202094357152e-06;-4.124259101424375e-06;-4.3825737310351255e-06
-1.7573791639133616e-05;-1.585273752860459e-05;-1.6082089833780476e-05;-1.3714125143546531e-05;-1.1960032836786134e-05;-9.6261988540611e-06;-6.7607263828868085e-06;-6.969914737032192e-06
-1.9730083185682236e-05;-1.8675742041257392e-05;-1.7756758163571526e-05;-1.6052590000424305e-05;-1.454634950825153e-05;-1.2316338116082076e-05;-9.511232287082768e-06;-9.537772491315199e-06
-1.7425563745738964e-05;-1.629661317770099e-05;-1.4855145540458428e-05;-1.3698816386986655e-05;-1.2034670148419119e-05;-9.845463095735651e-06;-7.278296575035328e-06;-7.629541832448393e-06
-1.3482440060464621e-05;-1.0324385376781029e-05;-9.313940137594717e-06;-7.862494539073497e-06;-5.504700403041277e-06;-3.809815082913983e-06;-1.655846565847817e-06;-2.799724564965581e-06
-1.3596547020753167e-05;-7.869081662348713e-06;-7.789304081647709e-06;-4.6434552046115224e-06;-1.9416536780507757e-06;-7.157750148192293e-07;1.1806661555767063e-06;-5.36661708536619e-07
-1.785541505445898e-05;-1.1503305793645629e-05;-1.1956397836040707e-05;-6.453926028943523e-06;-4.63159739206034e-06;-3.064739159325979e-06;-1.0311891872966185e-06;-2.668341589325514e-06
-1.979897628531453e-05;-1.5261392936258043e-05;-1.522421104977917e-05;-8.625752333910183e-06;-8.490159553319428e-06;-5.960161034483346e-06;-3.5927446316798152e-06;-4.863200975269161e-06
-1.506431991566559e-05;-1.2702495438938818e-05;-1.1216378414453184e-05;-6.1124744394208674e-06;-7.004809865994988e-06;-4.02163397216192e-06;-1.5336421629927127e-06;-2.7735609795202248e-06
-7.769388321514755e-06;-6.0088162274053e-06;-2.782385144589047e-06;-9.307112614472202e-07;-1.3431765045681063e-06;9.411320922717469e-07;3.213819919945462e-06;1.6623371333781005e-06
-5.6740287009021965e-06;-3.5295653683181877e-06;9.3084705434334e-07;2.0083485900100053e-07;9.847444502395445e-07;2.194544650539514e-06;4.208075174060028e-06;2.614275060665075e-06
-1.0170013412303866e-05;-8.607561022295251e-06;-3.893726055994405e-06;-4.893920493880902e-06;-3.684857537000215e-06;-2.6651820702446814e-06;-6.465837500165311e-07;-1.6803378214346278e-06
-1.4702897923041648e-05;-1.4868752489510956e-05;-1.0818552874812423e-05;-1.0461127459618035e-05;-1.0018931686200962e-05;-8.170859812080832e-06;-5.946892769838519e-06;-6.3143050850281075e-06
-1.3677515633799816e-05;-1.447023071236504e-05;-1.1472537448996102e-05;-1.013726415776687e-05;-1.063760446508415e-05;-8.110556202511879e-06;-5.769327628134349e-06;-6.123708434192916e-06
-9.827563652285259e-06;-8.415721017964294e-06;-6.262909136687918e-06;-5.271820177226222e-06;-5.806022824737643e-06;-3.72237934182869e-06;-1.3995529026407471e-06;-2.452848164480927e-06
-1.0084969345157955e-05;-5.079586463934663e-06;-3.300159509432354e-06;-2.979158511027749e-06;-2.7590525182191286e-06;-1.8558042598425822e-06;6.112926586859999e-07;-1.098228471193211e-06
-1.5870162104882247e-05;-9.076067231902438e-06;-7.412360027593976e-06;-6.657567929929838e-06;-5.821153690747717e-06;-5.704366560489541e-06;-2.7269707705200706e-06;-4.363916708484004e-06
-2.1143761638852136e-05;-1.5398604198746065e-05;-1.4009093728880608e-05;-1.1725011878979002e-05;-1.0827753261935764e-05;-1.0682203008193542e-05;-7.136776128836571e-06;-8.089401279176298e-06
-2.0656378648584167e-05;-1.6369651262495882e-05;-1.5605394376998395e-05;-1.2081294533937978e-05;-1.119882001510705e-05;-1.08212490121679e-05;-7.240376475851177e-06;-7.5450077112274735e-06
-1.6904014782322406e-05;-1.173557018044963e-05;-1.1734815487241543e-05;-8.225056089895109e-06;-6.998940105224614e-06;-6.74366154883463e-06;-3.8636121529752625e-06;-3.941657736793661e-06
-1.635509598241756e-05;-8.458549053117119e-06;-8.887928400635705e-06;-6.072679876947443e-06;-4.5389462375618325e-06;-4.4232991082257176e-06;-2.5004120269717416e-06;-2.6126683257335756e-06
-2.043358675911375e-05;-1.105480107419017e-05;-1.1151372152669035e-05;-8.537731181269546e-06;-7.392060415897501e-06;-6.81451910458158e-06;-5.415751197509458e-06;-5.562702754462829e-06
-2.3865385901141096e-05;-1.5923663180863744e-05;-1.4790684635885594e-05;-1.1735449212482596e-05;-1.152050109655094e-05;-1.0089526144990851e-05;-8.571764764084083e-06;-8.777276587351862e-06
-2.2277534745163504e-05;-1.6741632280135903e-05;-1.3843736655422639e-05;-1.0762213530776343e-05;-1.1115067429025316e-05;-9.391843923041111e-06;-7.531731826068868e-06;-7.91429043736684e-06
-1.8205656016398355e-05;-1.2919453610513263e-05;-8.524587580527136e-06;-6.63876355919886e-06;-6.783542536490762e-06;-5.7644301471616855e-06;-3.855299320065579e-06;-4.351692618353165e-06
-1.730166999575945e-05;-9.620903756947391e-06;-4.6936217438571e-06;-4.669071933578403e-06;-4.559604930028868e-06;-4.47831394035386e-06;-2.8800983295203602e-06;-3.1399699332517857e-06
-2.0516315523320407e-05;-1.026965812260087e-05;-5.666083495733544e-06;-6.870986068081104e-06;-7.314168269080569e-06;-7.325665734230347e-06;-6.0551126556492005e-06;-5.811421108016792e-06
-2.330644835273616e-05;-1.2394541174154375e-05;-8.016681500185561e-06;-9.285334949813142e-06;-1.0681359796486185e-05;-9.891141712599284e-06;-8.669584823605075e-06;-8.1237698213357e-06
-2.2573913226223066e-05;-1.2067860223559666e-05;-7.019868060226803e-06;-7.882897260429655e-06;-9.23536358566921e-06;-7.758619905609293e-06;-6.331428748731197e-06;-5.9508686550571175e-06
-2.0941741288748282e-05;-9.667825571958751e-06;-3.5175460562645775e-06;-4.440931579069993e-06;-4.2055301910570914e-06;-2.9223479877690463e-06;-1.222715521888275e-06;-1.150857174966714e-06
-2.2209013214042792e-05;-8.603112598454105e-06;-2.4197363104514445e-06;-3.959440243696174e-06;-1.860472499118437e-06;-1.2786092906390503e-06;6.588612360700057e-07;7.937079747436647e-07
-2.500512499875872e-05;-9.57887799572694e-06;-5.299421607066158e-06;-7.333034741547115e-06;-4.8190478821485185e-06;-4.566356112847849e-06;-2.43710200997108e-06;-1.851281567218563e-06
-2.4649932741292502e-05;-9.691368745779692e-06;-8.11366764984819e-06;-9.932674229239157e-06;-8.493793210114726e-06;-7.972954036539772e-06;-5.784056878849098e-06;-4.83329525529244e-06
-2.0944281522424467e-05;-7.845421908429231e-06;-7.469949175767219e-06;-8.295550255445444e-06;-7.642488637451044e-06;-6.837921404429628e-06;-4.848548338840952e-06;-3.886464457564662e-06
-2.010441532058403e-05;-7.806384509686203e-06;-6.089096011068781e-06;-5.376776199915971e-06;-3.823101689836328e-06;-3.1658282269369683e-06;-1.5942971468383514e-06;-6.467664844703552e-07
-2.6441336528172177e-05;-1.3029297793318718e-05;-8.998741856503119e-06;-6.545037609166404e-06;-3.2103033757805634e-06;-2.8467921259127717e-06;-1.6409933798646003e-06;-3.2245000323123374e-07
-3.4570476161874e-05;-1.997839607416994e-05;-1.5401663764484332e-05;-1.1632392544553449e-05;-7.753006138986894e-06;-7.356204557035199e-06;-6.2368835358357255e-06;-4.3712499036425194e-06
-3.4022846359022045e-05;-2.0458793530154726e-05;-1.823397976414689e-05;-1.4406467942506857e-05;-1.2102677978076234e-05;-1.1463656564064691e-05;-1.0241462469798333e-05;-8.329714621077045e-06
-2.2075441022265942e-05;-1.1674058923103522e-05;-1.3157382976188465e-05;-1.0777290728279459e-05;-1.0798829038484903e-05;-1.0219358120697175e-05;-9.007932259566658e-06;-7.797842407703905e-06
-8.432099006639262e-06;-1.0776718393312414e-06;-5.1429588520381325e-06;-4.760977458195576e-06;-5.9240545049037705e-06;-5.709037352487649e-06;-4.749971691067766e-06;-4.369235514145439e-06
-4.592417007279984e-06;1.5788378811278737e-06;-2.9624782254173993e-06;-3.6417005574103964e-06;-4.4381667564617755e-06;-4.23945813253901e-06;-3.5637301007177704e-06;-3.333469195858581e-06
-1.029582607128967e-05;-4.103959102913664e-06;-8.093320595921831e-06;-8.451450982584479e-06;-8.673715471628859e-06;-7.790344422396634e-06;-7.161310552984116e-06;-6.384295819965941e-06
-1.3994978748590179e-05;-8.645358958618685e-06;-1.2617132028836843e-05;-1.2469551792852057e-05;-1.2991895431220719e-05;-1.142186351672577e-05;-1.0623016752676623e-05;-9.390174393355437e-06
-6.874811995155172e-06;-4.2851268041137626e-06;-9.256479053422305e-06;-9.899489301074194e-06;-1.131989133392427e-05;-1.0113731769194173e-05;-9.18705816286923e-06;-8.226860818616155e-06
6.796614049817877e-06;5.686251413947196e-06;-7.162818405046e-07;-3.359997661837264e-06;-5.436062577593437e-06;-5.654541555379995e-06;-4.7577074408937605e-06;-4.564205605279999e-06
1.5410168283421747e-05;1.1484510191894619e-05;3.840200395674193e-06;-3.451973711138213e-07;-2.7105939364528348e-06;-4.144522143704314e-06;-3.2393869645954315e-06;-3.5776354550947714e-06
1.3852863568214946e-05;8.977127842886904e-06;3.999467742314092e-07;-3.6035122986191614e-06;-6.354518555744196e-06;-7.637557920574325e-06;-6.498300407283089e-06;-6.8002622298710565e-06
8.173490975577134e-06;3.872378379461098e-06;-5.353639269956809e-06;-8.143331809431852e-06;-1.1324775296984783e-05;-1.1384387428217002e-05;-9.966284065936893e-06;-9.983598157240277e-06
6.706362842629247e-06;3.4683370071693375e-06;-5.984742405432163e-06;-8.26873619374214e-06;-1.1234062144198934e-05;-1.0335380272970114e-05;-9.007304279206168e-06;-8.90390606944953e-06
1.0187578449004342e-05;7.44792038497426e-06;-1.8034746901464936e-06;-4.783305909953711e-06;-6.752973061095511e-06;-5.9295228212642584e-06;-5.159867445294376e-06;-5.087728552313406e-06
1.3102366960401001e-05;9.576225618629266e-06;5.221202391015862e-07;-2.8737395331117214e-06;-4.185047607473317e-06;-3.921149421265473e-06;-3.721306163096117e-06;-3.5867447297836497e-06
1.2472095481693324e-05;6.935837636585975e-06;-2.453159454343255e-06;-4.380558551190578e-06;-6.577267892778193e-06;-6.448734628470767e-06;-6.26056769535353e-06;-5.979655564934859e-06
1.1377734238070486e-05;3.813008036517116e-06;-6.417850329166986e-06;-5.479649852221371e-06;-9.711562921704668e-06;-9.27061538968388e-06;-8.537842134731557e-06;-8.297062367595336e-06
1.3231581829735103e-05;5.40566713066513e-06;-5.596075949024974e-06;-2.674322734834498e-06;-8.245100484421138e-06;-7.780565248085656e-06;-6.592424801790905e-06;-6.655734871606932e-06
1.6119509090561468e-05;1.0603376827597073e-05;-6.758852954879895e-07;1.801034381525491e-06;-3.2150399858072294e-06;-3.3119698309375933e-06;-2.363983230051614e-06;-2.6812354112204463e-06
1.5715116184076162e-05;1.3772357848860058e-05;2.5360330414108117e-06;3.0225475327019433e-06;-4.5217623392953074e-07;-1.055270912924153e-06;-9.346508656938535e-07;-1.1694506787053711e-06
1.22134789404915e-05;1.2547289047494233e-05;1.375376345785881e-06;4.849037464179295e-07;-2.3760558367054365e-06;-2.7720314821378973e-06;-3.337346633736431e-06;-3.343354953331584e-06
1.0811027919682681e-05;1.0662348290573723e-05;-2.1811618247554983e-07;-9.535486086032776e-07;-4.762322405955807e-06;-4.560302638670259e-06;-5.077298314689636e-06;-5.1702495350770485e-06
1.4519078878956482e-05;1.2144492909796947e-05;2.2979082598531054e-06;2.062240730333584e-06;-2.9871666678095893e-06;-2.7327562246662345e-06;-2.57106055667068e-06;-3.156735656455283e-06
1.9457274255714398e-05;1.548433477323812e-05;7.300086710088994e-06;6.27105923068532e-06;1.1633460760646856e-06;6.343781535274068e-07;1.499655235417836e-06;4.946497879120379e-07
1.9737546249992916e-05;1.6090826949798694e-05;9.115069149962201e-06;5.9003249660694425e-06;1.8914859143308798e-06;5.05943358635243e-07;1.6234179080304074e-06;7.451244727220718e-07
1.5409810312863332e-05;1.3260825417958394e-05;5.970471779972401e-06;6.379176445060644e-07;-2.2790448642395035e-06;-3.7821898779594575e-06;-2.870915785069237e-06;-3.2295071758964353e-06
1.2452241689867591e-05;1.147880314534175e-05;2.6072168265645534e-06;-3.4579371945502957e-06;-5.94605067510448e-06;-6.994332681603553e-06;-6.500627884365784e-06;-6.564051715254829e-06
1.4534729802603949e-05;1.393700036879931e-05;3.7334177755512273e-06;-1.7070082229175886e-06;-3.949527997604987e-06;-4.767979684926808e-06;-4.775476597898905e-06;-5.069863192949334e-06
1.7899181282596884e-05;1.7522437192822756e-05;7.430471838193654e-06;3.073552091631312e-06;1.477292029968566e-06;3.9570347401551593e-07;-2.2139656859579403e-07;-8.700641698958658e-07
1.6657439333772595e-05;1.6786206584472156e-05;7.775415424727291e-06;4.361161962294766e-06;3.5216706771464917e-06;2.2624951379219145e-06;9.967899372249412e-07;4.509284852680409e-07
1.1291805490542184e-05;1.161297236688781e-05;3.0731012330411853e-06;4.875554298960027e-07;-1.4103727920630358e-07;-1.00453812513105e-06;-2.6856372192366498e-06;-2.664772451381538e-06
8.334498577448402e-06;7.660436015878206e-06;-1.7695965005289462e-06;-3.547870507078542e-06;-4.406428696411755e-06;-4.707030267634374e-06;-6.286928245753625e-06;-5.7925003143934384e-06
1.126448567496935e-05;8.518642145824174e-06;-2.0373364221953124e-06;-3.2427882692000567e-06;-3.932944602264154e-06;-4.283948708767496e-06;-5.226070190827514e-06;-4.699722047721375e-06
1.5113646571359579e-05;1.0409479505063329e-05;3.4375633940896965e-07;-7.785519937480718e-07;-5.513160543343037e-07;-1.5671496966025264e-06;-1.6290056074395047e-06;-1.1411782929951866e-06
1.2676781537387634e-05;7.266846842376301e-06;-2.3783835239595897e-07;-1.7533135541019079e-06;-5.883984344036631e-07;-1.9969410431902845e-06;-1.3504946899031723e-06;-3.415677656153902e-07
4.4598107213669985e-06;-2.894117185771696e-07;-4.810835370757001e-06;-7.08075636117792e-06;-5.820706698795412e-06;-6.7049535676162215e-06;-5.839058274593202e-06;-3.735999490863963e-06
-1.2295395117967265e-06;-4.713771184809934e-06;-7.942832916708138e-06;-1.1375004912962498e-05;-1.0642338390769437e-05;-1.0533691213117256e-05;-1.003180517376533e-05;-6.99862056661413e-06
1.3029728487681325e-06;-1.1320031162847795e-06;-5.200776786721823e-06;-1.0150359723749326e-05;-9.53801250891639e-06;-8.901996773964564e-06;-9.150626105578003e-06;-6.023221440446211e-06
7.766291242012366e-06;5.7561588835993555e-06;2.570941645924454e-07;-5.963405885358198e-06;-4.645452377074853e-06;-4.154291222825885e-06;-5.085735374774437e-06;-2.529369553660418e-06
9.53520427289566e-06;7.29700340206576e-06;1.4635326089168185e-06;-4.870028647743763e-06;-2.827609720106508e-06;-2.5208469657740345e-06;-3.577485031016488e-06;-1.4922644484387246e-06
4.818962694059961e-06;1.93590516760103e-06;-3.1172282476609153e-06;-8.062961062588593e-06;-6.242452854838426e-06;-5.727391767446664e-06;-6.194978823004949e-06;-4.07151763298062e-06
6.680713978703644e-07;-2.839617857396706e-06;-7.461181266976745e-06;-1.019765071079182e-05;-9.359615776370191e-06;-8.698540868980886e-06;-8.223746953556007e-06;-5.936698441169533e-06
3.3149987423905774e-06;-4.126342291460713e-07;-6.110402540568404e-06;-6.884031803598733e-06;-6.699332062917607e-06;-6.5563018104419435e-06;-5.427901013012292e-06;-3.4245231087654628e-06
9.903605913602186e-06;6.305603530558173e-06;-1.5207118196655742e-06;-1.0774385798012097e-06;-6.63009151462442e-07;-1.3705598660189515e-06;-2.868426254662894e-07;1.0486361484822299e-06
1.23492316523035e-05;8.826960343531965e-06;-6.918608956983543e-07;4.564030146173622e-07;1.4043428528289338e-06;5.465108544958628e-07;1.0574347279124786e-06;1.992860609315408e-06
7.93641375866302e-06;4.27308395898365e-06;-5.620728709630036e-06;-3.988331338936339e-06;-2.9456323910818764e-06;-2.9262795004951755e-06;-2.9265346685625356e-06;-1.74395101438274e-06
2.3332796900288203e-06;-1.2594164642909598e-06;-1.0707705318864719e-05;-8.857681521061943e-06;-7.93409884817492e-06;-7.0657196457903884e-06;-6.997058560333179e-06;-5.319045369715979e-06
1.5491703287637834e-06;-1.2592947993700105e-06;-1.0539051713459742e-05;-8.697867027305313e-06;-7.328440486171079e-06;-6.9019404288819515e-06;-6.141773265629501e-06;-4.369811564178722e-06
4.209008345603857e-06;2.5893884771228644e-06;-7.194328388199472e-06;-5.058269957034813e-06;-2.695321972108846e-06;-3.8117814365846108e-06;-2.1973388593402114e-06;-7.803391678305937e-07
4.617566644343047e-06;3.4611247734936336e-06;-6.895858410675964e-06;-3.6521958676555754e-06;-8.741218255321981e-07;-3.0166347941677784e-06;-1.0283660464779502e-06;1.5447732633973052e-07
1.646334501330068e-06;-5.713759214475539e-07;-1.0827696268531637e-05;-6.0232341825086915e-06;-4.279455305382864e-06;-5.7272775621815665e-06;-4.235211458378273e-06;-2.8191547228789e-06
6.209153958997102e-07;-3.6586806853726754e-06;-1.3127094607659527e-05;-7.412146343487448e-06;-7.510330713284233e-06;-7.204180417573616e-06;-6.9159551732936065e-06;-5.216641404307169e-06
